# a    t_Gyr
5.99999e-06 0.0150701
5.99999e-06 0.0150703
5.99999e-06 0.0150705
5.99999e-06 0.0150708
5.99999e-06 0.015071
5.99999e-06 0.0150712
5.99999e-06 0.0150714
5.99999e-06 0.0150717
5.99999e-06 0.0150719
5.99999e-06 0.0150721
5.99999e-06 0.0150723
5.99999e-06 0.0150726
5.99999e-06 0.0150728
5.99999e-06 0.015073
5.99999e-06 0.0150732
5.99999e-06 0.0150734
5.99999e-06 0.0150737
5.99999e-06 0.0150739
5.99999e-06 0.0150741
5.99999e-06 0.0150743
5.99999e-06 0.0150746
5.99999e-06 0.0150748
5.99999e-06 0.015075
5.99999e-06 0.0150752
5.99999e-06 0.0150755
5.99999e-06 0.0150757
5.99999e-06 0.0150759
5.99999e-06 0.0150761
5.99999e-06 0.0150764
5.99999e-06 0.0150766
5.99999e-06 0.0150768
5.99999e-06 0.015077
5.99999e-06 0.0150773
5.99999e-06 0.0150775
5.99999e-06 0.0150777
5.99999e-06 0.0150779
5.99999e-06 0.0150782
5.99999e-06 0.0150784
5.99999e-06 0.0150786
5.99999e-06 0.0150788
5.99999e-06 0.0150791
5.99999e-06 0.0150793
5.99999e-06 0.0150795
5.99999e-06 0.0150797
5.99999e-06 0.01508
5.99999e-06 0.0150802
5.99999e-06 0.0150804
5.99999e-06 0.0150806
5.99999e-06 0.0150809
5.99999e-06 0.0150811
5.99999e-06 0.0150813
5.99999e-06 0.0150815
5.99999e-06 0.0150818
5.99999e-06 0.015082
5.99999e-06 0.0150822
5.99999e-06 0.0150824
5.99999e-06 0.0150827
5.99999e-06 0.0150829
5.99999e-06 0.0150831
5.99999e-06 0.0150833
5.99999e-06 0.0150836
5.99999e-06 0.0150838
5.99999e-06 0.015084
5.99999e-06 0.0150842
5.99999e-06 0.0150845
5.99999e-06 0.0150847
5.99999e-06 0.0150849
5.99999e-06 0.0150851
5.99999e-06 0.0150854
5.99999e-06 0.0150856
5.99999e-06 0.0150858
5.99999e-06 0.015086
5.99999e-06 0.0150863
5.99999e-06 0.0150865
5.99999e-06 0.0150867
5.99999e-06 0.0150869
5.99999e-06 0.0150872
5.99999e-06 0.0150874
5.99999e-06 0.0150876
5.99999e-06 0.0150878
5.99999e-06 0.0150881
5.99999e-06 0.0150883
5.99999e-06 0.0150885
5.99999e-06 0.0150887
5.99999e-06 0.015089
5.99999e-06 0.0150892
5.99999e-06 0.0150894
5.99999e-06 0.0150896
5.99999e-06 0.0150899
5.99999e-06 0.0150901
5.99999e-06 0.0150903
5.99999e-06 0.0150905
5.99999e-06 0.0150908
5.99999e-06 0.015091
5.99999e-06 0.0150912
5.99999e-06 0.0150914
5.99999e-06 0.0150916
5.99999e-06 0.0150919
5.99999e-06 0.0150921
5.99999e-06 0.0150923
5.99999e-06 0.0150925
5.99999e-06 0.0150928
5.99999e-06 0.015093
5.99999e-06 0.0150932
5.99999e-06 0.0150934
5.99999e-06 0.0150937
5.99999e-06 0.0150939
5.99999e-06 0.0150941
5.99999e-06 0.0150943
5.99999e-06 0.0150946
5.99999e-06 0.0150948
5.99999e-06 0.015095
5.99999e-06 0.0150952
5.99999e-06 0.0150955
5.99999e-06 0.0150957
5.99999e-06 0.0150959
5.99999e-06 0.0150961
5.99999e-06 0.0150964
5.99999e-06 0.0150966
5.99999e-06 0.0150968
5.99999e-06 0.015097
5.99999e-06 0.0150973
5.99999e-06 0.0150975
5.99999e-06 0.0150977
5.99999e-06 0.0150979
5.99999e-06 0.0150982
5.99999e-06 0.0150984
5.99999e-06 0.0150986
5.99999e-06 0.0150988
5.99999e-06 0.0150991
5.99999e-06 0.0150993
5.99999e-06 0.0150995
5.99999e-06 0.0150997
5.99999e-06 0.0151
5.99999e-06 0.0151002
5.99999e-06 0.0151004
5.99999e-06 0.0151006
5.99999e-06 0.0151009
5.99999e-06 0.0151011
5.99999e-06 0.0151013
5.99999e-06 0.0151015
5.99999e-06 0.0151018
5.99999e-06 0.015102
5.99999e-06 0.0151022
5.99999e-06 0.0151024
5.99999e-06 0.0151027
5.99999e-06 0.0151029
5.99999e-06 0.0151031
5.99999e-06 0.0151033
5.99999e-06 0.0151036
5.99999e-06 0.0151038
5.99999e-06 0.015104
5.99999e-06 0.0151042
5.99999e-06 0.0151045
5.99999e-06 0.0151047
5.99999e-06 0.0151049
5.99999e-06 0.0151051
5.99999e-06 0.0151054
5.99999e-06 0.0151056
5.99999e-06 0.0151058
5.99999e-06 0.015106
5.99999e-06 0.0151063
5.99999e-06 0.0151065
5.99999e-06 0.0151067
5.99999e-06 0.0151069
5.99999e-06 0.0151072
5.99999e-06 0.0151074
5.99999e-06 0.0151076
5.99999e-06 0.0151078
5.99999e-06 0.0151081
5.99999e-06 0.0151083
5.99999e-06 0.0151085
5.99999e-06 0.0151087
5.99999e-06 0.015109
5.99999e-06 0.0151092
5.99999e-06 0.0151094
5.99999e-06 0.0151096
5.99999e-06 0.0151098
5.99999e-06 0.0151101
5.99999e-06 0.0151103
5.99999e-06 0.0151105
5.99999e-06 0.0151107
5.99999e-06 0.015111
5.99999e-06 0.0151112
5.99999e-06 0.0151114
5.99999e-06 0.0151116
5.99999e-06 0.0151119
5.99999e-06 0.0151121
5.99999e-06 0.0151123
5.99999e-06 0.0151125
5.99999e-06 0.0151128
5.99999e-06 0.015113
5.99999e-06 0.0151132
5.99999e-06 0.0151134
5.99999e-06 0.0151137
5.99999e-06 0.0151139
5.99999e-06 0.0151141
5.99999e-06 0.0151143
5.99999e-06 0.0151146
5.99999e-06 0.0151148
5.99999e-06 0.015115
5.99999e-06 0.0151152
5.99999e-06 0.0151155
5.99999e-06 0.0151157
5.99999e-06 0.0151159
5.99999e-06 0.0151161
5.99999e-06 0.0151164
5.99999e-06 0.0151166
5.99999e-06 0.0151168
5.99999e-06 0.015117
5.99999e-06 0.0151173
5.99999e-06 0.0151175
5.99999e-06 0.0151177
5.99999e-06 0.0151179
5.99999e-06 0.0151182
5.99999e-06 0.0151184
5.99999e-06 0.0151186
5.99999e-06 0.0151188
5.99999e-06 0.0151191
5.99999e-06 0.0151193
5.99999e-06 0.0151195
5.99999e-06 0.0151197
5.99999e-06 0.01512
5.99999e-06 0.0151202
5.99999e-06 0.0151204
5.99999e-06 0.0151206
5.99999e-06 0.0151209
5.99999e-06 0.0151211
5.99999e-06 0.0151213
5.99999e-06 0.0151215
5.99999e-06 0.0151218
5.99999e-06 0.015122
5.99999e-06 0.0151222
5.99999e-06 0.0151224
5.99999e-06 0.0151227
5.99999e-06 0.0151229
5.99999e-06 0.0151231
5.99999e-06 0.0151233
5.99999e-06 0.0151236
5.99999e-06 0.0151238
5.99999e-06 0.015124
5.99999e-06 0.0151242
5.99999e-06 0.0151245
5.99999e-06 0.0151247
5.99999e-06 0.0151249
5.99999e-06 0.0151251
5.99999e-06 0.0151254
5.99999e-06 0.0151256
5.99999e-06 0.0151258
5.99999e-06 0.015126
5.99999e-06 0.0151263
5.99999e-06 0.0151265
5.99999e-06 0.0151267
5.99999e-06 0.0151269
5.99999e-06 0.0151272
5.99999e-06 0.0151274
5.99999e-06 0.0151276
5.99999e-06 0.0151278
5.99999e-06 0.0151281
5.99999e-06 0.0151283
5.99999e-06 0.0151285
5.99999e-06 0.0151287
5.99999e-06 0.0151289
5.99999e-06 0.0151292
5.99999e-06 0.0151294
5.99999e-06 0.0151296
5.99999e-06 0.0151298
5.99999e-06 0.0151301
5.99999e-06 0.0151303
5.99999e-06 0.0151305
5.99999e-06 0.0151307
5.99999e-06 0.015131
5.99999e-06 0.0151312
5.99999e-06 0.0151314
5.99999e-06 0.0151316
5.99999e-06 0.0151319
5.99999e-06 0.0151321
5.99999e-06 0.0151323
5.99999e-06 0.0151325
5.99999e-06 0.0151328
5.99999e-06 0.015133
5.99999e-06 0.0151332
5.99999e-06 0.0151334
5.99999e-06 0.0151337
5.99999e-06 0.0151339
5.99999e-06 0.0151341
5.99999e-06 0.0151343
5.99999e-06 0.0151346
5.99999e-06 0.0151348
5.99999e-06 0.015135
5.99999e-06 0.0151352
5.99999e-06 0.0151355
5.99999e-06 0.0151357
5.99999e-06 0.0151359
5.99999e-06 0.0151361
5.99999e-06 0.0151364
5.99999e-06 0.0151366
5.99999e-06 0.0151368
5.99999e-06 0.015137
5.99999e-06 0.0151373
5.99999e-06 0.0151375
5.99999e-06 0.0151377
5.99999e-06 0.0151379
5.99999e-06 0.0151382
5.99999e-06 0.0151384
5.99999e-06 0.0151386
5.99999e-06 0.0151388
5.99999e-06 0.0151391
5.99999e-06 0.0151393
5.99999e-06 0.0151395
5.99999e-06 0.0151397
5.99999e-06 0.01514
5.99999e-06 0.0151402
5.99999e-06 0.0151404
5.99999e-06 0.0151406
5.99999e-06 0.0151409
5.99999e-06 0.0151411
5.99999e-06 0.0151413
5.99999e-06 0.0151415
5.99999e-06 0.0151418
5.99999e-06 0.015142
5.99999e-06 0.0151422
5.99999e-06 0.0151424
5.99999e-06 0.0151427
5.99999e-06 0.0151429
5.99999e-06 0.0151431
5.99999e-06 0.0151433
5.99999e-06 0.0151436
5.99999e-06 0.0151438
5.99999e-06 0.015144
5.99999e-06 0.0151442
5.99999e-06 0.0151445
5.99999e-06 0.0151447
5.99999e-06 0.0151449
5.99999e-06 0.0151451
5.99999e-06 0.0151454
5.99999e-06 0.0151456
5.99999e-06 0.0151458
5.99999e-06 0.015146
5.99999e-06 0.0151463
5.99999e-06 0.0151465
5.99999e-06 0.0151467
5.99999e-06 0.0151469
5.99999e-06 0.0151471
5.99999e-06 0.0151474
5.99999e-06 0.0151476
5.99999e-06 0.0151478
5.99999e-06 0.015148
5.99999e-06 0.0151483
5.99999e-06 0.0151485
5.99999e-06 0.0151487
5.99999e-06 0.0151489
5.99999e-06 0.0151492
5.99999e-06 0.0151494
5.99999e-06 0.0151496
5.99999e-06 0.0151498
5.99999e-06 0.0151501
5.99999e-06 0.0151503
5.99999e-06 0.0151505
5.99999e-06 0.0151507
5.99999e-06 0.015151
5.99999e-06 0.0151512
5.99999e-06 0.0151514
5.99999e-06 0.0151516
5.99999e-06 0.0151519
5.99999e-06 0.0151521
5.99999e-06 0.0151523
5.99999e-06 0.0151525
5.99999e-06 0.0151528
5.99999e-06 0.015153
5.99999e-06 0.0151532
5.99999e-06 0.0151534
5.99999e-06 0.0151537
5.99999e-06 0.0151539
5.99999e-06 0.0151541
5.99999e-06 0.0151543
5.99999e-06 0.0151546
5.99999e-06 0.0151548
5.99999e-06 0.015155
5.99999e-06 0.0151552
5.99999e-06 0.0151555
5.99999e-06 0.0151557
5.99999e-06 0.0151559
5.99999e-06 0.0151561
5.99999e-06 0.0151564
5.99999e-06 0.0151566
5.99999e-06 0.0151568
5.99999e-06 0.015157
5.99999e-06 0.0151573
5.99999e-06 0.0151575
5.99999e-06 0.0151577
5.99999e-06 0.0151579
5.99999e-06 0.0151582
5.99999e-06 0.0151584
5.99999e-06 0.0151586
5.99999e-06 0.0151588
5.99999e-06 0.0151591
5.99999e-06 0.0151593
5.99999e-06 0.0151595
5.99999e-06 0.0151597
5.99999e-06 0.01516
5.99999e-06 0.0151602
5.99999e-06 0.0151604
5.99999e-06 0.0151606
5.99999e-06 0.0151609
5.99999e-06 0.0151611
5.99999e-06 0.0151613
5.99999e-06 0.0151615
5.99999e-06 0.0151618
5.99999e-06 0.015162
5.99999e-06 0.0151622
5.99999e-06 0.0151624
5.99999e-06 0.0151627
5.99999e-06 0.0151629
5.99999e-06 0.0151631
5.99999e-06 0.0151633
5.99999e-06 0.0151636
5.99999e-06 0.0151638
5.99999e-06 0.015164
5.99999e-06 0.0151642
5.99999e-06 0.0151645
5.99999e-06 0.0151647
5.99999e-06 0.0151649
5.99999e-06 0.0151651
5.99999e-06 0.0151654
5.99999e-06 0.0151656
5.99999e-06 0.0151658
5.99999e-06 0.015166
5.99999e-06 0.0151662
5.99999e-06 0.0151665
5.99999e-06 0.0151667
5.99999e-06 0.0151669
5.99999e-06 0.0151671
5.99999e-06 0.0151674
5.99999e-06 0.0151676
5.99999e-06 0.0151678
5.99999e-06 0.015168
5.99999e-06 0.0151683
5.99999e-06 0.0151685
5.99999e-06 0.0151687
5.99999e-06 0.0151689
5.99999e-06 0.0151692
5.99999e-06 0.0151694
5.99999e-06 0.0151696
5.99999e-06 0.0151698
5.99999e-06 0.0151701
5.99999e-06 0.0151703
5.99999e-06 0.0151705
5.99999e-06 0.0151707
5.99999e-06 0.015171
5.99999e-06 0.0151712
5.99999e-06 0.0151714
5.99999e-06 0.0151716
5.99999e-06 0.0151719
5.99999e-06 0.0151721
5.99999e-06 0.0151723
5.99999e-06 0.0151725
5.99999e-06 0.0151728
5.99999e-06 0.015173
5.99999e-06 0.0151732
5.99999e-06 0.0151734
5.99999e-06 0.0151737
5.99999e-06 0.0151739
5.99999e-06 0.0151741
5.99999e-06 0.0151743
5.99999e-06 0.0151746
5.99999e-06 0.0151748
5.99999e-06 0.015175
5.99999e-06 0.0151752
5.99999e-06 0.0151755
5.99999e-06 0.0151757
5.99999e-06 0.0151759
5.99999e-06 0.0151761
5.99999e-06 0.0151764
5.99999e-06 0.0151766
5.99999e-06 0.0151768
5.99999e-06 0.015177
5.99999e-06 0.0151773
5.99999e-06 0.0151775
5.99999e-06 0.0151777
5.99999e-06 0.0151779
5.99999e-06 0.0151782
5.99999e-06 0.0151784
5.99999e-06 0.0151786
5.99999e-06 0.0151788
5.99999e-06 0.0151791
5.99999e-06 0.0151793
5.99999e-06 0.0151795
5.99999e-06 0.0151797
5.99999e-06 0.01518
5.99999e-06 0.0151802
5.99999e-06 0.0151804
5.99999e-06 0.0151806
5.99999e-06 0.0151809
5.99999e-06 0.0151811
5.99999e-06 0.0151813
5.99999e-06 0.0151815
5.99999e-06 0.0151818
5.99999e-06 0.015182
5.99999e-06 0.0151822
5.99999e-06 0.0151824
5.99999e-06 0.0151827
5.99999e-06 0.0151829
5.99999e-06 0.0151831
5.99999e-06 0.0151833
5.99999e-06 0.0151836
5.99999e-06 0.0151838
5.99999e-06 0.015184
5.99999e-06 0.0151842
5.99999e-06 0.0151844
5.99999e-06 0.0151847
5.99999e-06 0.0151849
5.99999e-06 0.0151851
5.99999e-06 0.0151853
5.99999e-06 0.0151856
5.99999e-06 0.0151858
5.99999e-06 0.015186
5.99999e-06 0.0151862
5.99999e-06 0.0151865
5.99999e-06 0.0151867
5.99999e-06 0.0151869
5.99999e-06 0.0151871
5.99999e-06 0.0151874
5.99999e-06 0.0151876
5.99999e-06 0.0151878
5.99999e-06 0.015188
5.99999e-06 0.0151883
5.99999e-06 0.0151885
5.99999e-06 0.0151887
5.99999e-06 0.0151889
5.99999e-06 0.0151892
5.99999e-06 0.0151894
5.99999e-06 0.0151896
5.99999e-06 0.0151898
5.99999e-06 0.0151901
5.99999e-06 0.0151903
5.99999e-06 0.0151905
5.99999e-06 0.0151907
5.99999e-06 0.015191
5.99999e-06 0.0151912
5.99999e-06 0.0151914
5.99999e-06 0.0151916
5.99999e-06 0.0151919
5.99999e-06 0.0151921
5.99999e-06 0.0151923
5.99999e-06 0.0151925
5.99999e-06 0.0151928
5.99999e-06 0.015193
5.99999e-06 0.0151932
5.99999e-06 0.0151934
5.99999e-06 0.0151937
5.99999e-06 0.0151939
5.99999e-06 0.0151941
5.99999e-06 0.0151943
5.99999e-06 0.0151946
5.99999e-06 0.0151948
5.99999e-06 0.015195
5.99999e-06 0.0151952
5.99999e-06 0.0151955
5.99999e-06 0.0151957
5.99999e-06 0.0151959
5.99999e-06 0.0151961
5.99999e-06 0.0151964
5.99999e-06 0.0151966
5.99999e-06 0.0151968
5.99999e-06 0.015197
5.99999e-06 0.0151973
5.99999e-06 0.0151975
5.99999e-06 0.0151977
5.99999e-06 0.0151979
5.99999e-06 0.0151982
5.99999e-06 0.0151984
5.99999e-06 0.0151986
5.99999e-06 0.0151988
5.99999e-06 0.0151991
5.99999e-06 0.0151993
5.99999e-06 0.0151995
5.99999e-06 0.0151997
5.99999e-06 0.0152
5.99999e-06 0.0152002
5.99999e-06 0.0152004
5.99999e-06 0.0152006
5.99999e-06 0.0152009
5.99999e-06 0.0152011
5.99999e-06 0.0152013
5.99999e-06 0.0152015
5.99999e-06 0.0152018
5.99999e-06 0.015202
5.99999e-06 0.0152022
5.99999e-06 0.0152024
5.99999e-06 0.0152027
5.99999e-06 0.0152029
5.99999e-06 0.0152031
5.99999e-06 0.0152033
5.99999e-06 0.0152035
5.99999e-06 0.0152038
5.99999e-06 0.015204
5.99999e-06 0.0152042
5.99999e-06 0.0152044
5.99999e-06 0.0152047
5.99999e-06 0.0152049
5.99999e-06 0.0152051
5.99999e-06 0.0152053
5.99999e-06 0.0152056
5.99999e-06 0.0152058
5.99999e-06 0.015206
5.99999e-06 0.0152062
5.99999e-06 0.0152065
5.99999e-06 0.0152067
5.99999e-06 0.0152069
5.99999e-06 0.0152071
5.99999e-06 0.0152074
5.99999e-06 0.0152076
5.99999e-06 0.0152078
5.99999e-06 0.015208
5.99999e-06 0.0152083
5.99999e-06 0.0152085
5.99999e-06 0.0152087
5.99999e-06 0.0152089
5.99999e-06 0.0152092
5.99999e-06 0.0152094
5.99999e-06 0.0152096
5.99999e-06 0.0152098
5.99999e-06 0.0152101
5.99999e-06 0.0152103
5.99999e-06 0.0152105
5.99999e-06 0.0152107
5.99999e-06 0.015211
5.99999e-06 0.0152112
5.99999e-06 0.0152114
5.99999e-06 0.0152116
5.99999e-06 0.0152119
5.99999e-06 0.0152121
5.99999e-06 0.0152123
5.99999e-06 0.0152125
5.99999e-06 0.0152128
5.99999e-06 0.015213
5.99999e-06 0.0152132
5.99999e-06 0.0152134
5.99999e-06 0.0152137
5.99999e-06 0.0152139
5.99999e-06 0.0152141
5.99999e-06 0.0152143
5.99999e-06 0.0152146
5.99999e-06 0.0152148
5.99999e-06 0.015215
5.99999e-06 0.0152152
5.99999e-06 0.0152155
5.99999e-06 0.0152157
5.99999e-06 0.0152159
5.99999e-06 0.0152161
5.99999e-06 0.0152164
5.99999e-06 0.0152166
5.99999e-06 0.0152168
5.99999e-06 0.015217
5.99999e-06 0.0152173
5.99999e-06 0.0152175
5.99999e-06 0.0152177
5.99999e-06 0.0152179
5.99999e-06 0.0152182
5.99999e-06 0.0152184
5.99999e-06 0.0152186
5.99999e-06 0.0152188
5.99999e-06 0.0152191
5.99999e-06 0.0152193
5.99999e-06 0.0152195
5.99999e-06 0.0152197
5.99999e-06 0.01522
5.99999e-06 0.0152202
5.99999e-06 0.0152204
5.99999e-06 0.0152206
5.99999e-06 0.0152209
5.99999e-06 0.0152211
5.99999e-06 0.0152213
5.99999e-06 0.0152215
5.99999e-06 0.0152217
5.99999e-06 0.015222
5.99999e-06 0.0152222
5.99999e-06 0.0152224
5.99999e-06 0.0152226
5.99999e-06 0.0152229
5.99999e-06 0.0152231
5.99999e-06 0.0152233
5.99999e-06 0.0152235
5.99999e-06 0.0152238
5.99999e-06 0.015224
5.99999e-06 0.0152242
5.99999e-06 0.0152244
5.99999e-06 0.0152247
5.99999e-06 0.0152249
5.99999e-06 0.0152251
5.99999e-06 0.0152253
5.99999e-06 0.0152256
5.99999e-06 0.0152258
5.99999e-06 0.015226
5.99999e-06 0.0152262
5.99999e-06 0.0152265
5.99999e-06 0.0152267
5.99999e-06 0.0152269
5.99999e-06 0.0152271
5.99999e-06 0.0152274
5.99999e-06 0.0152276
5.99999e-06 0.0152278
5.99999e-06 0.015228
5.99999e-06 0.0152283
5.99999e-06 0.0152285
5.99999e-06 0.0152287
5.99999e-06 0.0152289
5.99999e-06 0.0152292
5.99999e-06 0.0152294
5.99999e-06 0.0152296
5.99999e-06 0.0152298
5.99999e-06 0.0152301
5.99999e-06 0.0152303
5.99999e-06 0.0152305
5.99999e-06 0.0152307
5.99999e-06 0.015231
5.99999e-06 0.0152312
5.99999e-06 0.0152314
5.99999e-06 0.0152316
5.99999e-06 0.0152319
5.99999e-06 0.0152321
5.99999e-06 0.0152323
5.99999e-06 0.0152325
5.99999e-06 0.0152328
5.99999e-06 0.015233
5.99999e-06 0.0152332
5.99999e-06 0.0152334
5.99999e-06 0.0152337
5.99999e-06 0.0152339
5.99999e-06 0.0152341
5.99999e-06 0.0152343
5.99999e-06 0.0152346
5.99999e-06 0.0152348
5.99999e-06 0.015235
5.99999e-06 0.0152352
5.99999e-06 0.0152355
5.99999e-06 0.0152357
5.99999e-06 0.0152359
5.99999e-06 0.0152361
5.99999e-06 0.0152364
5.99999e-06 0.0152366
5.99999e-06 0.0152368
5.99999e-06 0.015237
5.99999e-06 0.0152373
5.99999e-06 0.0152375
5.99999e-06 0.0152377
5.99999e-06 0.0152379
5.99999e-06 0.0152382
5.99999e-06 0.0152384
5.99999e-06 0.0152386
5.99999e-06 0.0152388
5.99999e-06 0.0152391
5.99999e-06 0.0152393
5.99999e-06 0.0152395
5.99999e-06 0.0152397
5.99999e-06 0.01524
5.99999e-06 0.0152402
5.99999e-06 0.0152404
5.99999e-06 0.0152406
5.99999e-06 0.0152408
5.99999e-06 0.0152411
5.99999e-06 0.0152413
5.99999e-06 0.0152415
5.99999e-06 0.0152417
5.99999e-06 0.015242
5.99999e-06 0.0152422
5.99999e-06 0.0152424
5.99999e-06 0.0152426
5.99999e-06 0.0152429
5.99999e-06 0.0152431
5.99999e-06 0.0152433
5.99999e-06 0.0152435
5.99999e-06 0.0152438
5.99999e-06 0.015244
5.99999e-06 0.0152442
5.99999e-06 0.0152444
5.99999e-06 0.0152447
5.99999e-06 0.0152449
5.99999e-06 0.0152451
5.99999e-06 0.0152453
5.99999e-06 0.0152456
5.99999e-06 0.0152458
5.99999e-06 0.015246
5.99999e-06 0.0152462
5.99999e-06 0.0152465
5.99999e-06 0.0152467
5.99999e-06 0.0152469
5.99999e-06 0.0152471
5.99999e-06 0.0152474
5.99999e-06 0.0152476
5.99999e-06 0.0152478
5.99999e-06 0.015248
5.99999e-06 0.0152483
5.99999e-06 0.0152485
5.99999e-06 0.0152487
5.99999e-06 0.0152489
5.99999e-06 0.0152492
5.99999e-06 0.0152494
5.99999e-06 0.0152496
5.99999e-06 0.0152498
5.99999e-06 0.0152501
5.99999e-06 0.0152503
5.99999e-06 0.0152505
5.99999e-06 0.0152507
5.99999e-06 0.015251
5.99999e-06 0.0152512
5.99999e-06 0.0152514
5.99999e-06 0.0152516
5.99999e-06 0.0152519
5.99999e-06 0.0152521
5.99999e-06 0.0152523
5.99999e-06 0.0152525
5.99999e-06 0.0152528
5.99999e-06 0.015253
5.99999e-06 0.0152532
5.99999e-06 0.0152534
5.99999e-06 0.0152537
5.99999e-06 0.0152539
5.99999e-06 0.0152541
5.99999e-06 0.0152543
5.99999e-06 0.0152546
5.99999e-06 0.0152548
5.99999e-06 0.015255
5.99999e-06 0.0152552
5.99999e-06 0.0152555
5.99999e-06 0.0152557
5.99999e-06 0.0152559
5.99999e-06 0.0152561
5.99999e-06 0.0152564
5.99999e-06 0.0152566
5.99999e-06 0.0152568
5.99999e-06 0.015257
5.99999e-06 0.0152573
5.99999e-06 0.0152575
5.99999e-06 0.0152577
5.99999e-06 0.0152579
5.99999e-06 0.0152582
5.99999e-06 0.0152584
5.99999e-06 0.0152586
5.99999e-06 0.0152588
5.99999e-06 0.015259
5.99999e-06 0.0152593
5.99999e-06 0.0152595
5.99999e-06 0.0152597
5.99999e-06 0.0152599
5.99999e-06 0.0152602
5.99999e-06 0.0152604
5.99999e-06 0.0152606
5.99999e-06 0.0152608
5.99999e-06 0.0152611
5.99999e-06 0.0152613
5.99999e-06 0.0152615
5.99999e-06 0.0152617
5.99999e-06 0.015262
5.99999e-06 0.0152622
5.99999e-06 0.0152624
5.99999e-06 0.0152626
5.99999e-06 0.0152629
5.99999e-06 0.0152631
5.99999e-06 0.0152633
5.99999e-06 0.0152635
5.99999e-06 0.0152638
5.99999e-06 0.015264
5.99999e-06 0.0152642
5.99999e-06 0.0152644
5.99999e-06 0.0152647
5.99999e-06 0.0152649
5.99999e-06 0.0152651
5.99999e-06 0.0152653
5.99999e-06 0.0152656
5.99999e-06 0.0152658
5.99999e-06 0.015266
5.99999e-06 0.0152662
5.99999e-06 0.0152665
5.99999e-06 0.0152667
5.99999e-06 0.0152669
5.99999e-06 0.0152671
5.99999e-06 0.0152674
5.99999e-06 0.0152676
5.99999e-06 0.0152678
5.99999e-06 0.015268
5.99999e-06 0.0152683
5.99999e-06 0.0152685
5.99999e-06 0.0152687
5.99999e-06 0.0152689
5.99999e-06 0.0152692
5.99999e-06 0.0152694
5.99999e-06 0.0152696
5.99999e-06 0.0152698
5.99999e-06 0.0152701
5.99999e-06 0.0152703
5.99999e-06 0.0152705
5.99999e-06 0.0152707
5.99999e-06 0.015271
5.99999e-06 0.0152712
5.99999e-06 0.0152714
5.99999e-06 0.0152716
5.99999e-06 0.0152719
5.99999e-06 0.0152721
5.99999e-06 0.0152723
5.99999e-06 0.0152725
5.99999e-06 0.0152728
5.99999e-06 0.015273
5.99999e-06 0.0152732
5.99999e-06 0.0152734
5.99999e-06 0.0152737
5.99999e-06 0.0152739
5.99999e-06 0.0152741
5.99999e-06 0.0152743
5.99999e-06 0.0152746
5.99999e-06 0.0152748
5.99999e-06 0.015275
5.99999e-06 0.0152752
5.99999e-06 0.0152755
5.99999e-06 0.0152757
5.99999e-06 0.0152759
5.99999e-06 0.0152761
5.99999e-06 0.0152764
5.99999e-06 0.0152766
5.99999e-06 0.0152768
5.99999e-06 0.015277
5.99999e-06 0.0152773
5.99999e-06 0.0152775
5.99999e-06 0.0152777
5.99999e-06 0.0152779
5.99999e-06 0.0152781
5.99999e-06 0.0152784
5.99999e-06 0.0152786
5.99999e-06 0.0152788
5.99999e-06 0.015279
5.99999e-06 0.0152793
5.99999e-06 0.0152795
5.99999e-06 0.0152797
5.99999e-06 0.0152799
5.99999e-06 0.0152802
5.99999e-06 0.0152804
5.99999e-06 0.0152806
5.99999e-06 0.0152808
5.99999e-06 0.0152811
5.99999e-06 0.0152813
5.99999e-06 0.0152815
5.99999e-06 0.0152817
5.99999e-06 0.015282
5.99999e-06 0.0152822
5.99999e-06 0.0152824
5.99999e-06 0.0152826
5.99999e-06 0.0152829
5.99999e-06 0.0152831
5.99999e-06 0.0152833
5.99999e-06 0.0152835
5.99999e-06 0.0152838
5.99999e-06 0.015284
5.99999e-06 0.0152842
5.99999e-06 0.0152844
5.99999e-06 0.0152847
5.99999e-06 0.0152849
5.99999e-06 0.0152851
5.99999e-06 0.0152853
5.99999e-06 0.0152856
5.99999e-06 0.0152858
5.99999e-06 0.015286
5.99999e-06 0.0152862
5.99999e-06 0.0152865
5.99999e-06 0.0152867
5.99999e-06 0.0152869
5.99999e-06 0.0152871
5.99999e-06 0.0152874
5.99999e-06 0.0152876
5.99999e-06 0.0152878
5.99999e-06 0.015288
5.99999e-06 0.0152883
5.99999e-06 0.0152885
5.99999e-06 0.0152887
5.99999e-06 0.0152889
5.99999e-06 0.0152892
5.99999e-06 0.0152894
5.99999e-06 0.0152896
5.99999e-06 0.0152898
5.99999e-06 0.0152901
5.99999e-06 0.0152903
5.99999e-06 0.0152905
5.99999e-06 0.0152907
5.99999e-06 0.015291
5.99999e-06 0.0152912
5.99999e-06 0.0152914
5.99999e-06 0.0152916
5.99999e-06 0.0152919
5.99999e-06 0.0152921
5.99999e-06 0.0152923
5.99999e-06 0.0152925
5.99999e-06 0.0152928
5.99999e-06 0.015293
5.99999e-06 0.0152932
5.99999e-06 0.0152934
5.99999e-06 0.0152937
5.99999e-06 0.0152939
5.99999e-06 0.0152941
5.99999e-06 0.0152943
5.99999e-06 0.0152946
5.99999e-06 0.0152948
5.99999e-06 0.015295
5.99999e-06 0.0152952
5.99999e-06 0.0152955
5.99999e-06 0.0152957
5.99999e-06 0.0152959
